734860000000,-5.16288,1.21531,1.34518
734968000000,-5.25858,1.23837,1.28194
735084000000,-5.35764,1.26087,1.20392
735216000000,-5.46681,1.28569,1.10299
735310000000,-5.54141,1.30171,1.02269
735434000000,-5.63716,1.32234,0.90652
735544000000,-5.71707,1.33784,0.78768
735646000000,-5.78507,1.35266,0.68248
735742000000,-5.82800,1.37016,0.62091
735826000000,-5.83981,1.38757,0.59116
735914000000,-5.82802,1.40468,0.57089
735988000000,-5.80774,1.41010,0.53959
736066000000,-5.77852,1.40620,0.49397
736146000000,-5.73538,1.39401,0.44514
736236000000,-5.67405,1.36908,0.38230
736330000000,-5.59582,1.33123,0.30724
736414000000,-5.51258,1.28782,0.23360
736502000000,-5.41148,1.23519,0.16047
736588000000,-5.29484,1.18132,0.11771
736680000000,-5.14835,1.12889,0.10025
736766000000,-4.99345,1.08696,0.09300
736858000000,-4.82157,1.04373,0.07640
736948000000,-4.65034,1.00137,0.04961
737046000000,-4.46065,0.95582,0.01630
737134000000,-4.28958,0.92021,-0.01920
737218000000,-4.12649,0.89658,-0.05941
737302000000,-3.96399,0.88102,-0.10392
737382000000,-3.80936,0.86956,-0.13555
737462000000,-3.65545,0.85987,-0.13982
737534000000,-3.51501,0.85023,-0.11985
737598000000,-3.38806,0.83926,-0.08463
737662000000,-3.25808,0.82404,-0.03899
737732000000,-3.11415,0.80586,0.01135
737798000000,-2.97749,0.78710,0.05324
737904000000,-2.75765,0.75675,0.11101
737972000000,-2.61570,0.73644,0.14448
738072000000,-2.40802,0.70649,0.19216
738140000000,-2.26756,0.68528,0.23235
738206000000,-2.13158,0.66623,0.27421
738272000000,-1.99644,0.65328,0.31395
738342000000,-1.85245,0.64851,0.35196
738406000000,-1.71951,0.64797,0.38295
738472000000,-1.58250,0.64764,0.41185
738542000000,-1.43908,0.64677,0.44067
738606000000,-1.30930,0.64678,0.46547
738672000000,-1.17450,0.64891,0.49325
738740000000,-1.04005,0.65614,0.51874
738806000000,-0.91565,0.66879,0.53544
738872000000,-0.79725,0.68326,0.54260
738940000000,-0.67803,0.69668,0.54587
739006000000,-0.56324,0.71012,0.55181
739072000000,-0.45048,0.72604,0.57108
739140000000,-0.33586,0.74525,0.60924
739206000000,-0.22430,0.76518,0.65236
739272000000,-0.11214,0.78530,0.69465
739340000000,0.00379,0.80617,0.73388
739408000000,0.11845,0.82613,0.76914
739472000000,0.22438,0.84454,0.79986
739540000000,0.33644,0.86451,0.83036
739606000000,0.44572,0.88384,0.85557
739672000000,0.55478,0.90271,0.87691
739740000000,0.66606,0.92177,0.89522
739806000000,0.77398,0.94122,0.90959
739872000000,0.88191,0.95993,0.92113
739940000000,0.99193,0.97376,0.93057
740006000000,1.09739,0.98031,0.93681
740072000000,1.20212,0.98126,0.93992
740142000000,1.31285,0.97623,0.93955
740206000000,1.41327,0.96408,0.93606
740272000000,1.51588,0.94458,0.92993
740340000000,1.62224,0.92209,0.92157
740406000000,1.72636,0.89993,0.91098
740472000000,1.82861,0.87497,0.89783
740540000000,1.93338,0.84910,0.88205
740610000000,2.04228,0.82759,0.86292
740672000000,2.13882,0.81406,0.84282
740740000000,2.24378,0.80558,0.82388
740806000000,2.34530,0.80666,0.82195
740874000000,2.45170,0.81897,0.83867
740940000000,2.55587,0.84238,0.86611
741006000000,2.66162,0.87178,0.89417
741074000000,2.77223,0.90287,0.91976
741140000000,2.88092,0.93280,0.94003
741206000000,2.98995,0.96329,0.95688
741272000000,3.09864,0.99464,0.97096
741340000000,3.20973,1.02743,0.98220
741406000000,3.31698,1.06015,0.98952
741472000000,3.42399,1.09104,0.99422
741540000000,3.53369,1.11653,0.99617
741610000000,3.64600,1.13517,0.99440
741672000000,3.74461,1.14663,0.98939
741740000000,3.85164,1.15355,0.98085
741806000000,3.95406,1.15162,0.96978
741872000000,4.05574,1.14354,0.95639
741940000000,4.16131,1.13452,0.94048
742006000000,4.26424,1.12599,0.92230
742072000000,4.36608,1.11550,0.90156
742140000000,4.47034,1.10339,0.87711
742206000000,4.57181,1.09180,0.85026
742272000000,4.67285,1.08003,0.82023
742340000000,4.77580,1.06727,0.78570
742406000000,4.87515,1.05445,0.74879
742474000000,4.97837,1.04143,0.70699
742540000000,5.07830,1.02925,0.66321
742608000000,5.18006,1.01691,0.61587
742672000000,5.27520,1.00140,0.56910
742740000000,5.37590,0.97829,0.51833
742806000000,5.47265,0.94820,0.48286
742872000000,5.56867,0.91083,0.46654
742940000000,5.66750,0.86526,0.46974
743006000000,5.76472,0.81513,0.48360
743074000000,5.86637,0.76075,0.49835
743140000000,5.96601,0.70732,0.50785
743206000000,6.06584,0.65350,0.51289
743272000000,6.16552,0.59926,0.51730
743340000000,6.26901,0.54355,0.53742
743406000000,6.37012,0.49042,0.57567
743472000000,6.47254,0.43895,0.62156
743540000000,6.57925,0.38688,0.66778
743612000000,6.69277,0.33177,0.71170
743672000000,6.78841,0.28603,0.74682
743740000000,6.89609,0.23507,0.78958
743806000000,6.99623,0.18643,0.82746
743872000000,7.09133,0.13801,0.85757
743940000000,7.18394,0.08855,0.88357
744006000000,7.26778,0.04169,0.90622
744072000000,7.34538,-0.00458,0.92473
744140000000,7.41878,-0.05191,0.93862
744206000000,7.48332,-0.09688,0.94835
744272000000,7.54131,-0.14100,0.95498
744340000000,7.59475,-0.18626,0.95722
744406000000,7.63948,-0.22938,0.95324
744474000000,7.67756,-0.27214,0.94102
744542000000,7.71204,-0.31519,0.92793
744606000000,7.74366,-0.35596,0.91713
744672000000,7.77548,-0.39763,0.90464
744740000000,7.80652,-0.44001,0.88759
744806000000,7.83529,-0.48063,0.86737
744872000000,7.86402,-0.52107,0.84432
744940000000,7.89343,-0.56120,0.81809
745006000000,7.92210,-0.60031,0.79602
745072000000,7.95097,-0.64432,0.78276
745140000000,7.98058,-0.69627,0.77439
745206000000,8.00932,-0.75179,0.76360
745272000000,8.03784,-0.81230,0.74900
745340000000,8.06721,-0.88070,0.73044
745406000000,8.09571,-0.95336,0.70874
745472000000,8.12417,-1.03201,0.68327
745540000000,8.15354,-1.11968,0.65317
745606000000,8.18182,-1.21001,0.62107
745672000000,8.21011,-1.30501,0.58563
745742000000,8.24015,-1.41091,0.54379
745806000000,8.26762,-1.51230,0.50201
745872000000,8.29597,-1.62102,0.45579
745940000000,8.32515,-1.73747,0.40473
746008000000,8.35419,-1.85956,0.34997
746072000000,8.38127,-1.97989,0.29494
746140000000,8.40982,-2.11384,0.23298
746206000000,8.43747,-2.24962,0.16989
746272000000,8.46533,-2.38731,0.10449
746342000000,8.49518,-2.53308,0.03214
746406000000,8.52267,-2.66643,-0.03686
746472000000,8.55154,-2.80414,-0.11122
746540000000,8.56868,-2.91570,-0.15957
746606000000,8.56852,-2.96212,-0.15134
746672000000,8.56819,-3.00404,-0.14243
746742000000,8.56848,-3.05040,-0.13272
746806000000,8.56818,-3.09800,-0.12708
746872000000,8.56802,-3.15059,-0.12376
746940000000,8.56838,-3.20512,-0.12259
747006000000,8.56942,-3.25854,-0.12398
747074000000,8.57152,-3.31507,-0.12849
747142000000,8.57367,-3.37090,-0.13185
747206000000,8.57657,-3.42235,-0.12258
747272000000,8.58035,-3.47229,-0.09395
747348000000,8.58699,-3.52898,-0.04786
747406000000,8.59289,-3.57181,-0.01336
747472000000,8.59985,-3.62071,0.02271
747540000000,8.60774,-3.67203,0.05872
747606000000,8.61552,-3.72733,0.09533
747672000000,8.62027,-3.78826,0.12851
747740000000,8.61993,-3.85527,0.15532
747806000000,8.61429,-3.92489,0.17628
747872000000,8.60348,-3.99993,0.19400
747940000000,8.58601,-4.08283,0.20785
748008000000,8.56205,-4.17104,0.21681
748072000000,8.53341,-4.25853,0.22036
748140000000,8.49663,-4.35611,0.21489
748206000000,8.45539,-4.45482,0.20501
748272000000,8.41183,-4.55441,0.19662
748342000000,8.36551,-4.66005,0.18786
748406000000,8.32255,-4.75692,0.17653
748472000000,8.27824,-4.85670,0.16131
748540000000,8.23325,-4.95917,0.14349
748606000000,8.19043,-5.05675,0.12417
748672000000,8.14886,-5.14916,0.10151
748740000000,8.10754,-5.23813,0.07435
748806000000,8.06900,-5.31854,0.04529
748874000000,8.03175,-5.39177,0.02660
748940000000,7.99865,-5.45188,0.02650
749006000000,7.97025,-5.50053,0.04512
749074000000,7.94827,-5.53742,0.08288
749140000000,7.93717,-5.56012,0.13303
749206000000,7.93148,-5.57569,0.18531
749272000000,7.92653,-5.58722,0.23189
749340000000,7.92265,-5.59270,0.27353
749408000000,7.92219,-5.58935,0.31479
749472000000,7.92221,-5.57894,0.35206
749542000000,7.91972,-5.55915,0.38566
749608000000,7.91378,-5.53377,0.40986
749672000000,7.90398,-5.50668,0.42576
749740000000,7.89103,-5.47721,0.44024
749806000000,7.87809,-5.44703,0.45585
749872000000,7.86580,-5.41543,0.47065
749942000000,7.85221,-5.38182,0.48182
750006000000,7.83960,-5.35091,0.48854
750072000000,7.82690,-5.31813,0.49333
750140000000,7.81364,-5.28760,0.49604
750208000000,7.79965,-5.26314,0.49576
750274000000,7.78586,-5.24556,0.49195
750340000000,7.77152,-5.23363,0.48508
750406000000,7.75727,-5.22766,0.47394
750472000000,7.74265,-5.22817,0.45870
750540000000,7.72706,-5.23541,0.43929
750606000000,7.71136,-5.24890,0.41665
750672000000,7.69528,-5.26919,0.39005
750742000000,7.67769,-5.29808,0.35760
750806000000,7.66115,-5.33079,0.32426
750872000000,7.64366,-5.37133,0.28634
750940000000,7.62513,-5.42010,0.24399
751006000000,7.60727,-5.47085,0.20040
751072000000,7.59001,-5.52236,0.15395
751108000000,7.58089,-5.55060,0.12756
751176000000,7.56406,-5.60505,0.07854
751242000000,7.54848,-5.65885,0.04641
751308000000,7.53449,-5.71280,0.03335
751376000000,7.52332,-5.76802,0.04032
751442000000,7.51768,-5.82041,0.06438
751508000000,7.51874,-5.87104,0.09829
751576000000,7.52195,-5.92088,0.13454
751642000000,7.52126,-5.96738,0.16105
751708000000,7.51618,-6.01189,0.18062
751776000000,7.50630,-6.05414,0.19717
751844000000,7.49366,-6.08943,0.21023
751908000000,7.47821,-6.11640,0.21758
751976000000,7.45730,-6.13825,0.22055
752042000000,7.43274,-6.15300,0.21946
752108000000,7.40408,-6.16141,0.21395
752176000000,7.37040,-6.16291,0.20309
752242000000,7.33275,-6.15639,0.18847
752308000000,7.29029,-6.14258,0.17016
752376000000,7.24080,-6.11908,0.15489
752442000000,7.18583,-6.08441,0.15687
752508000000,7.12493,-6.03823,0.17624
752576000000,7.05785,-5.97917,0.21384
752644000000,6.98848,-5.91081,0.26469
752708000000,6.92040,-5.84209,0.31634
752776000000,6.84235,-5.76716,0.36620
752842000000,6.76131,-5.69215,0.40953
752908000000,6.67517,-5.61683,0.45047
752976000000,6.58049,-5.54299,0.49002
753042000000,6.48245,-5.47657,0.52431
753108000000,6.37819,-5.41526,0.55433
753176000000,6.26418,-5.35716,0.58114
753242000000,6.14696,-5.30617,0.60289
753308000000,6.02320,-5.26106,0.62017
753378000000,5.88541,-5.21960,0.63162
753442000000,5.75378,-5.18733,0.63429
753508000000,5.61457,-5.15747,0.63555
753576000000,5.47017,-5.12839,0.63769
753642000000,5.32966,-5.10039,0.63724
753708000000,5.18928,-5.07538,0.63412
753776000000,5.04590,-5.04884,0.62931
753842000000,4.90855,-5.01869,0.62289
753908000000,4.77249,-4.98711,0.61451
753976000000,4.63423,-4.95652,0.60312
754042000000,4.50144,-4.92721,0.59498
754108000000,4.37094,-4.89767,0.60305
754176000000,4.24019,-4.86704,0.63069
754242000000,4.11881,-4.83756,0.67699
754308000000,4.00680,-4.80877,0.73811
754376000000,3.90121,-4.78061,0.80550
754442000000,3.79936,-4.75809,0.86665
754508000000,3.69260,-4.74198,0.91928
754576000000,3.58453,-4.73192,0.97007
754642000000,3.48143,-4.72917,1.01722
754708000000,3.37965,-4.73000,1.06137
754778000000,3.27347,-4.73166,1.10450
754842000000,3.17763,-4.73388,1.14092
754908000000,3.07969,-4.73778,1.17538
754978000000,2.97648,-4.74316,1.20801
755042000000,2.88415,-4.74833,1.23445
755108000000,2.79049,-4.75329,1.25903
755176000000,2.69515,-4.75867,1.28101
755242000000,2.60403,-4.76434,1.29873
755308000000,2.51367,-4.77018,1.31324
755376000000,2.42237,-4.77656,1.32450
755442000000,2.33549,-4.78298,1.33196
755508000000,2.24988,-4.78951,1.33600
755576000000,2.16289,-4.79627,1.33651
755642000000,2.07993,-4.80309,1.33341
755710000000,1.99581,-4.81027,1.32648
755776000000,1.91564,-4.81727,1.31625
755842000000,1.83670,-4.82446,1.30261
755908000000,1.75891,-4.83184,1.28562
755976000000,1.68023,-4.83952,1.26451
756042000000,1.60510,-4.84705,1.24057
756108000000,1.53136,-4.85477,1.21325
756176000000,1.45669,-4.86279,1.18148
756242000000,1.38558,-4.87065,1.14715
756310000000,1.31370,-4.87874,1.10802
756376000000,1.24500,-4.88688,1.06660
756442000000,1.17755,-4.89514,1.02173
756508000000,1.11150,-4.90346,0.97339
756578000000,1.04246,-4.91228,0.91842
756642000000,0.98054,-4.92052,0.86483
756708000000,0.91773,-4.92903,0.80623
756776000000,0.85425,-4.93789,0.74411
756842000000,0.79417,-4.94638,0.69639
756910000000,0.73410,-4.95508,0.66680
756978000000,0.67688,-4.96412,0.65732
757044000000,0.62646,-4.97332,0.66746
757108000000,0.58733,-4.98297,0.69391
757176000000,0.55193,-4.99431,0.72831
757242000000,0.51503,-5.00624,0.75401
757308000000,0.47817,-5.01846,0.77275
757378000000,0.44216,-5.03159,0.79060
757442000000,0.41148,-5.04369,0.80527
757508000000,0.38106,-5.05631,0.81644
757576000000,0.35093,-5.06929,0.82388
757642000000,0.32296,-5.08187,0.82778
757708000000,0.29611,-5.09452,0.82822
757776000000,0.26879,-5.10753,0.82469
757844000000,0.24290,-5.12053,0.81754
757908000000,0.21935,-5.13303,0.80799
757976000000,0.19523,-5.14638,0.79532
758042000000,0.17331,-5.15943,0.78538
758108000000,0.15005,-5.17180,0.77414
758176000000,0.12218,-5.18359,0.75529
758242000000,0.09086,-5.19394,0.73008
758308000000,0.05544,-5.20350,0.69743
758378000000,0.01483,-5.21329,0.66156
758444000000,-0.02410,-5.22245,0.62850
758508000000,-0.06194,-5.23141,0.59470
758576000000,-0.10223,-5.24051,0.55475
758642000000,-0.14094,-5.24919,0.51289
758708000000,-0.17878,-5.25784,0.46812
758776000000,-0.21712,-5.26683,0.41859
758844000000,-0.25480,-5.27590,0.36864
758908000000,-0.28946,-5.28441,0.33563
758976000000,-0.32500,-5.29348,0.32010
759046000000,-0.35802,-5.30301,0.32585
759108000000,-0.38170,-5.31174,0.34885
759176000000,-0.39924,-5.32169,0.38674
759242000000,-0.41606,-5.33237,0.42674
759308000000,-0.43726,-5.34300,0.46306
759378000000,-0.46384,-5.35330,0.49940
759442000000,-0.49186,-5.36181,0.53452
759508000000,-0.52470,-5.36931,0.57273
759580000000,-0.56640,-5.37603,0.61475
759642000000,-0.60759,-5.38054,0.65103
759708000000,-0.65677,-5.38409,0.69052
759776000000,-0.71392,-5.38654,0.73234
759842000000,-0.77604,-5.38787,0.77363
759908000000,-0.84349,-5.38779,0.81292
759976000000,-0.91830,-5.38641,0.84944
760042000000,-0.99655,-5.38368,0.87770
760108000000,-1.07937,-5.37999,0.89976
760176000000,-1.16667,-5.37595,0.92359
760242000000,-1.25155,-5.37206,0.94737
760308000000,-1.33656,-5.36824,0.96811
760376000000,-1.42419,-5.36418,0.98540
760444000000,-1.51103,-5.36015,0.99988
760508000000,-1.59177,-5.35644,1.01078
760576000000,-1.67646,-5.35268,1.01882
760642000000,-1.75749,-5.34919,1.02306
760708000000,-1.83750,-5.34602,1.02426
760776000000,-1.91849,-5.34291,1.02194
760842000000,-1.99567,-5.33988,1.01601
760908000000,-2.07151,-5.33712,1.00662
760976000000,-2.14801,-5.33471,0.99337
761042000000,-2.22137,-5.33247,0.97718
761110000000,-2.29536,-5.33034,0.95692
761176000000,-2.36593,-5.32842,0.93379
761244000000,-2.43759,-5.32661,0.90634
761308000000,-2.50384,-5.32500,0.87731
761376000000,-2.57299,-5.32348,0.84286
761442000000,-2.63907,-5.32228,0.80592
761510000000,-2.70559,-5.32122,0.76480
761576000000,-2.76872,-5.32028,0.73586
761642000000,-2.82959,-5.31953,0.72570
761708000000,-2.88724,-5.31909,0.73460
761776000000,-2.94138,-5.31945,0.76367
761842000000,-2.98588,-5.32098,0.81043
761908000000,-3.01912,-5.32442,0.87413
761976000000,-3.04200,-5.33023,0.95560
762046000000,-3.05131,-5.33879,1.05482
762110000000,-3.05082,-5.34858,1.15117
762176000000,-3.04781,-5.35943,1.24675
762242000000,-3.04360,-5.37122,1.33540
762308000000,-3.03718,-5.38331,1.41983
762390000000,-3.02520,-5.39842,1.52120
762448000000,-3.01494,-5.40922,1.59051
762508000000,-3.00232,-5.42036,1.66379
762576000000,-2.98951,-5.43234,1.74510
762642000000,-2.98153,-5.44315,1.81730
762708000000,-2.97809,-5.45350,1.88480
762776000000,-2.97879,-5.46350,1.95123
762864000000,-2.98790,-5.47322,2.03112
762920000000,-2.99933,-5.47820,2.07750
762978000000,-3.01533,-5.48216,2.12236
763042000000,-3.03868,-5.48640,2.16440
763142000000,-3.08201,-5.49053,2.22406
763210000000,-3.11361,-5.49322,2.26510
763276000000,-3.14524,-5.49574,2.30264
763342000000,-3.17756,-5.49811,2.33644
763410000000,-3.20996,-5.50143,2.37019
763476000000,-3.23986,-5.50440,2.40758
763542000000,-3.27216,-5.50704,2.44164
763610000000,-3.31025,-5.50832,2.46905
763676000000,-3.35151,-5.50882,2.49013
763742000000,-3.39594,-5.50844,2.51068
763810000000,-3.44775,-5.50772,2.52717
763876000000,-3.50361,-5.50505,2.54021
763942000000,-3.56311,-5.49778,2.54984
764010000000,-3.62888,-5.48309,2.55590
764080000000,-3.70141,-5.46035,2.55690
764142000000,-3.76903,-5.43274,2.55161
764210000000,-3.84668,-5.39849,2.53850
764280000000,-3.93086,-5.36075,2.52614
764342000000,-4.00611,-5.32691,2.51634
764410000000,-4.08876,-5.28893,2.50258
764480000000,-4.17423,-5.24858,2.48395
764542000000,-4.24980,-5.21426,2.46528
764612000000,-4.33351,-5.17572,2.43943
764678000000,-4.41146,-5.13939,2.40772
764742000000,-4.48439,-5.10456,2.37632
764816000000,-4.56219,-5.06579,2.34357
764876000000,-4.61697,-5.03591,2.32941
764942000000,-4.66696,-5.00568,2.33022
765012000000,-4.70688,-4.97592,2.34925
765076000000,-4.73154,-4.95138,2.37379
765146000000,-4.75009,-4.93026,2.39822
765214000000,-4.76205,-4.91735,2.41569
765276000000,-4.76866,-4.91153,2.42728
765344000000,-4.76939,-4.91207,2.43644
765410000000,-4.76304,-4.92004,2.44054
765476000000,-4.75062,-4.93581,2.44030
765544000000,-4.72925,-4.96288,2.44015
765612000000,-4.70233,-4.99574,2.43896
765678000000,-4.67664,-5.02853,2.43050
765742000000,-4.64974,-5.06105,2.41649
765812000000,-4.61769,-5.09872,2.39852
765880000000,-4.58498,-5.13677,2.37778
765950000000,-4.55050,-5.17602,2.35171
766018000000,-4.51625,-5.21412,2.32314
766080000000,-4.48479,-5.24898,2.29371
766152000000,-4.44844,-5.28928,2.25164
766210000000,-4.41838,-5.32167,2.21405
766278000000,-4.37720,-5.36175,2.17149
766350000000,-4.32579,-5.40570,2.12564
766420000000,-4.26861,-5.44690,2.07673
766484000000,-4.21033,-5.48270,2.02806
766542000000,-4.15196,-5.51404,1.98143
766610000000,-4.07643,-5.54911,1.92439
766676000000,-3.99313,-5.58025,1.88112
766742000000,-3.89851,-5.60830,1.85352
766810000000,-3.79122,-5.63562,1.82788
766876000000,-3.67873,-5.65779,1.79978
766942000000,-3.55832,-5.67546,1.76734
767010000000,-3.42636,-5.68871,1.73103
767076000000,-3.29145,-5.69634,1.69448
767142000000,-3.15235,-5.69755,1.65451
767210000000,-3.00678,-5.69565,1.60755
767276000000,-2.86450,-5.69397,1.55786
767342000000,-2.72116,-5.69277,1.50586
767410000000,-2.57300,-5.69063,1.44876
767478000000,-2.42381,-5.68869,1.39054
767542000000,-2.28385,-5.68688,1.34055
767610000000,-2.13987,-5.68351,1.30142
767676000000,-2.00869,-5.67821,1.27728
767742000000,-1.88678,-5.67028,1.26107
767810000000,-1.76874,-5.66044,1.24098
767876000000,-1.65765,-5.64897,1.22135
767942000000,-1.54734,-5.63768,1.20371
768010000000,-1.43556,-5.62543,1.18368
768076000000,-1.32895,-5.61358,1.15995
768142000000,-1.22351,-5.60165,1.13310
768210000000,-1.11483,-5.58927,1.10254
768278000000,-1.00673,-5.57735,1.06913
768342000000,-0.90425,-5.56577,1.03928
768412000000,-0.79837,-5.55321,1.00961
768476000000,-0.70907,-5.54564,0.98506
768542000000,-0.62378,-5.54343,0.96852
768610000000,-0.53982,-5.54655,0.96949
768676000000,-0.45920,-5.55233,0.98342
768742000000,-0.37903,-5.55872,0.99886
768812000000,-0.29368,-5.56570,1.01136
768876000000,-0.21579,-5.57249,1.01815
768942000000,-0.13581,-5.57993,1.02219
769010000000,-0.05322,-5.58817,1.02297
769076000000,0.02501,-5.59629,1.02099
769144000000,0.10567,-5.60415,1.01509
769210000000,0.18440,-5.61213,1.00554
769276000000,0.26336,-5.62050,0.99242
769342000000,0.34262,-5.62942,0.97572
769410000000,0.42377,-5.63885,0.95509
769476000000,0.50205,-5.64796,0.93198
769542000000,0.58008,-5.65698,0.90562
769610000000,0.66030,-5.66631,0.87468
769676000000,0.73793,-5.67548,0.84121
769742000000,0.81531,-5.68468,0.80440
769810000000,0.89492,-5.69421,0.76288
769876000000,0.97226,-5.70348,0.72449
769942000000,1.04976,-5.71297,0.70126
770010000000,1.12993,-5.72286,0.69664
770076000000,1.20785,-5.73260,0.71057
770142000000,1.28613,-5.74234,0.73923
770210000000,1.36755,-5.75262,0.77702
770276000000,1.44690,-5.76283,0.81582
770342000000,1.52663,-5.77324,0.85322
770412000000,1.61155,-5.78457,0.89051
770476000000,1.68935,-5.79506,0.92249
770542000000,1.76909,-5.80572,0.95343
770610000000,1.85138,-5.81692,0.98282
770676000000,1.93105,-5.82793,1.00913
770748000000,2.01787,-5.84019,1.03442
770810000000,2.09254,-5.85054,1.05284
770876000000,2.17147,-5.86260,1.06942
770942000000,2.25016,-5.87500,1.08312
771010000000,2.33210,-5.88465,1.09426
771076000000,2.41298,-5.88847,1.10204
771142000000,2.49487,-5.88783,1.10663
771210000000,2.58036,-5.88344,1.10768
771276000000,2.66423,-5.87520,1.10512
771342000000,2.74950,-5.86194,1.09902
771410000000,2.83885,-5.84097,1.08897
771476000000,2.92706,-5.81505,1.07622
771542000000,3.01646,-5.78810,1.06119
771610000000,3.10892,-5.76073,1.04284
771678000000,3.20144,-5.73299,1.02153
771744000000,3.29111,-5.70554,0.99774
771810000000,3.38056,-5.67792,0.97062
